Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
      340   340.000       5.14879       5.14879       5.14879      0.138651      0.489738E-02  0.376031E-02  -99.7347      -9.94267      -25.9021       30.0496       0.00000      -336.716       16.0500      0.500000      0.603670       5.65475     -0.915253       0.00000       0.00000       0.00000       0.00000    
      341   341.000       5.06064       5.06064       5.06064      0.110859      0.391638E-02  0.345213E-02  -87.5593      -6.86404      -19.1029       29.8407       0.00000      -336.289       16.0500      0.500000      0.606427       5.65319      -1.06701       0.00000       0.00000       0.00000       0.00000    
      342   342.000       4.98803       4.98803       4.98803       0.00000      0.762310E-04  0.148211E-02  -22.1636      0.359372E-01  0.591096E-03   19.4135       0.00000      -335.938       16.0500      0.500000      0.623510       5.64355      -1.14806       0.00000       0.00000       0.00000       0.00000    
      343   343.000       4.98598       4.98598       4.98598       0.00000      0.796644E-04  0.918273E-03  -18.3552      0.627067E-01  0.423237E-01   19.6042       0.00000      -335.929       16.0500      0.500000      0.674741       5.61469      -1.01751       0.00000       0.00000       0.00000       0.00000    
      344   344.000       4.98888       4.98888       4.98888       0.00000      0.613683E-04  0.790232E-03  -16.3014      0.547715E-01  0.372518E-01   17.7707       0.00000      -335.943       16.0500      0.500000      0.721516       5.58850     -0.907503       0.00000       0.00000       0.00000       0.00000    
      345   345.000       4.99193       4.99193       4.99193      0.154726      0.546681E-02   0.00000       7.05337       14.5836       6.15400       14.6787       0.00000      -335.957       16.0500      0.500000      0.762993       5.56540     -0.820749       0.00000       0.00000       0.00000       0.00000    
      346   346.000       5.02084       5.02084       5.02084       0.00000      0.909841E-04  0.260144E-02  -52.4081      0.315603E-01  0.232996E-02   28.7310       0.00000      -336.097       16.0500      0.500000      0.814226       5.53701     -0.692260       0.00000       0.00000       0.00000       0.00000    
      347   347.000       4.99138       4.99138       4.99138       0.00000      0.647354E-04  0.252110E-02  -48.8618      0.147477E-01 -0.202964E-01   26.6500       0.00000      -335.955       16.0500      0.500000      0.827484       5.52970     -0.710409       0.00000       0.00000       0.00000       0.00000    
      348   348.000       4.96382       4.96382       4.96382       0.00000      0.697913E-04  0.180784E-02  -26.7979      0.251203E-01  0.261356E-02   19.5840       0.00000      -335.821       16.0500      0.500000      0.842009       5.52172     -0.723536       0.00000       0.00000       0.00000       0.00000    
      349   349.000       4.95550       4.95550       4.95550      0.307706      0.108727E-01   0.00000       38.7506       42.2414       14.3356       17.2110       0.00000      -335.781       16.0500      0.500000      0.867406       5.50777     -0.695272       0.00000       0.00000       0.00000       0.00000    
      350   350.000       5.02812       5.02812       5.02812      0.265365      0.937531E-02  0.302040E-02  -58.7370      -4.10105      -21.9736       18.6267       0.00000      -336.132       16.0500      0.500000      0.937925       5.46918     -0.513518       0.00000       0.00000       0.00000       0.00000    
      351   351.000       4.97737       4.97737       4.97737      0.106481      0.376232E-02  0.332680E-02  -81.6851      -8.16428      -18.7527       25.2442       0.00000      -335.887       16.0500      0.500000      0.927018       5.47510     -0.586313       0.00000       0.00000       0.00000       0.00000    
      352   352.000       4.90578       4.90578       4.90578      0.161724      0.571502E-02  0.349963E-02  -94.7231      -15.4745      -30.3084       22.8159       0.00000      -335.541       16.0500      0.500000      0.906964       5.48599     -0.698590       0.00000       0.00000       0.00000       0.00000    
      353   353.000       4.81451       4.81451       4.81451      0.105483      0.372821E-02  0.365412E-02  -119.400      -18.9083      -28.3172       28.5587       0.00000      -335.101       16.0500      0.500000      0.881668       5.49977     -0.848737       0.00000       0.00000       0.00000       0.00000    
      354   354.000       4.69916       4.69916       4.69916      0.633510E-01  0.223959E-02  0.333694E-02  -102.143      -18.3222      -24.0096       21.3760       0.00000      -334.545       16.0500      0.500000      0.851752       5.51611      -1.04738       0.00000       0.00000       0.00000       0.00000    
      355   355.000       4.59699       4.59699       4.59699      0.956880E-01  0.338343E-02  0.359368E-02  -143.645      -35.1821      -33.9376       25.3202       0.00000      -334.053       16.0500      0.500000      0.838963       5.52312      -1.20546       0.00000       0.00000       0.00000       0.00000    
      356   356.000       4.44687       4.44687       4.44687      0.108613      0.384155E-02  0.315670E-02  -130.778      -30.4581      -32.8317       25.1030       0.00000      -333.332       16.0500      0.500000      0.811062       5.53844      -1.46967       0.00000       0.00000       0.00000       0.00000    
      357   357.000       4.31331       4.31331       4.31331      0.670531E-01  0.237222E-02  0.281682E-02  -131.557      -25.9791      -26.8534       26.5900       0.00000      -332.691       16.0500      0.500000      0.802183       5.54333      -1.67441       0.00000       0.00000       0.00000       0.00000    
      358   358.000       4.18092       4.18092       4.18092      0.135139      0.478218E-02  0.259337E-02  -163.986      -39.3289      -48.5111       27.1685       0.00000      -332.056       16.0500      0.500000      0.800827       5.54408      -1.85879       0.00000       0.00000       0.00000       0.00000    
      359   359.000       4.00794       4.00794       4.00794      0.363636      0.128723E-01   0.00000       54.7886       51.5141       6.44061       5.82408       0.00000      -331.228       16.0500      0.500000      0.790227       5.54993      -2.13084       0.00000       0.00000       0.00000       0.00000    
      360   360.000       4.08836       4.08836       4.08836       0.00000      0.105191E-03   0.00000       19.8110      0.103281      0.107679       8.22985       0.00000      -331.613       16.0500      0.500000      0.871001       5.50532      -1.77648       0.00000       0.00000       0.00000       0.00000    
      361   361.000       4.16471       4.12658       4.08836       0.00000      0.103223E-03   0.00000       1.70074      0.120073      0.131894       19.4199       0.00000      -331.978      0.181565E-01  0.500000      0.917268       5.48002      -1.65675       0.00000       0.00000       0.00000       0.00000    
      362   362.000       4.22309       4.15577       4.08836       0.00000      0.907593E-04   0.00000       21.5258      0.112789      0.133119       9.39273       0.00000      -332.258      0.110007E-01  0.500000      0.960063       5.45675      -1.55644       0.00000       0.00000       0.00000       0.00000    
      363   363.000       4.30630       4.19740       4.08836       0.00000      0.841012E-04  0.658215E-04  -2.26674      0.996695E-01  0.103660       17.3402       0.00000      -332.657      0.100004E-01  0.500000      0.999970       5.43516      -1.47075       0.00000       0.00000       0.00000       0.00000    
      364   364.000       4.29680       4.21860       4.04075       0.00000      0.667153E-04   0.00000      -4.57426      0.712711E-01  0.670048E-01   15.7953       0.00000      -332.611       6.24661      0.500002       1.01778       5.42558      -1.48582       0.00000       0.00000       0.00000       0.00000    
