!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
2008-01-08 00:00:00	7.9884529	0	99635.781	4.3017822	87.530472	0.93952915	20.798922	2.093923e-07
2008-01-09 00:00:00	7.4847193	0	99708.352	4.0640808	77.079384	0.75360079	31.442223	1.373776e-07
2008-01-10 00:00:00	4.6394558	0	99138.938	5.208551	85.445366	0.7709141	30.758089	1.1269449e-07
2008-01-11 00:00:00	2.799953	0	99617.312	2.4813171	78.872284	0.65740876	37.067898	0
2008-01-12 00:00:00	5.1250682	0	99789.281	4.9534851	86.685059	1	14.030647	2.047867e-07
2008-01-13 00:00:00	5.9666896	0	98496.07	7.0795227	89.422234	0.86340866	26.800079	1.2811688e-07
2008-01-14 00:00:00	6.5686183	0	98462.641	6.0016724	89.826035	0.96757644	20.77949	6.2564672e-08
2008-01-15 00:00:00	4.1491141	0	97665.375	5.3356262	92.93148	1	16.73061	1.1873282e-07
2008-01-16 00:00:00	3.326627	0	98912.305	4.384729	85.277519	0.79354174	32.731777	2.6029773e-08
2008-01-17 00:00:00	8.4439983	0	99169.055	6.7000061	81.54985	0.81308127	31.961834	8.0572521e-08
2008-01-18 00:00:00	8.2894745	0	99867.719	9.0442749	90.837563	1	6.5749612	3.0872654e-07
2008-01-19 00:00:00	3.6405876	0	101043.59	7.9782959	93.961914	1	12.616659	1.7717476e-07
2008-01-20 00:00:00	4.0582514	0	101353.88	9.0886475	97.329727	1	9.2769117	1.3381946e-07
2008-01-21 00:00:00	6.4343348	0	100695.38	8.0259644	93.399223	0.89211789	28.691561	2.590731e-07
2008-01-22 00:00:00	5.0763154	0	101451.66	7.9306885	94.120872	1	7.8793788	1.1247327e-07
2008-01-23 00:00:00	7.880311	0	101244.89	9.256311	93.468857	1	9.9448195	1.1194385e-07
2008-01-24 00:00:00	8.0523233	0	102204.59	4.9915405	70.54847	0.63100438	47.89101	2.0395475e-08
2008-01-25 00:00:00	9.4806252	0	102715.44	8.5547729	75.086365	0.75301861	40.95343	0
2008-01-26 00:00:00	7.3934517	0	102829.95	8.310907	78.677513	0.88529535	32.378933	2.2969314e-09
2008-01-27 00:00:00	5.3356233	0	102903.41	7.985437	84.986343	0.6639932	47.85437	0
2008-01-28 00:00:00	6.2476439	0	102526.11	7.9748779	87.429794	0.90623283	31.875376	4.3654203e-08
2008-01-29 00:00:00	5.2851343	0	102164.8	6.5718323	86.715981	1	20.18199	1.3736566e-07
2008-01-30 00:00:00	6.8628807	0	102535.09	4.3356567	73.114082	0.8257033	40.585144	3.9767328e-08
2008-01-31 00:00:00	10.823286	0	100063.98	3.9032837	76.773354	0.82460826	41.492065	1.4638476e-07
2008-02-01 00:00:00	6.6482949	0	100460.09	1.6796509	86.138588	0.9017198	35.856895	8.9252128e-08
2008-02-02 00:00:00	7.3934913	0	100380.24	3.3233887	84.667244	1	16.802998	2.0648965e-07
2008-02-03 00:00:00	6.7775064	0	98291.125	4.6712891	89.771194	1	23.501726	4.7889267e-07
2008-02-04 00:00:00	7.2058339	0	98717.391	4.5194336	82.365997	0.82972042	45.615856	1.5553279e-07
2008-02-05 00:00:00	5.9162245	0	98720.82	6.1252686	91.251991	0.90471055	39.06535	1.7635903e-07
2008-02-06 00:00:00	5.3912001	0	101707.03	4.9319702	76.401733	0.8754225	43.396767	1.49935e-07
2008-02-07 00:00:00	8.1614285	0	101790.34	9.7688843	89.441154	0.99632824	30.507736	3.0016923e-08
2008-02-08 00:00:00	7.5357723	0	101679.8	9.2774902	89.124771	0.99627941	31.266953	3.0192157e-08
2008-02-09 00:00:00	5.961308	0	101952.14	9.7095581	83.397186	0.80559545	52.198311	1.2390721e-08
2008-02-10 00:00:00	3.4160786	0	102805	6.4280945	90.920815	0.91380071	42.538361	0
2008-02-11 00:00:00	4.4696636	0	102625.73	6.6021057	76.50032	0.56886543	75.711609	0
2008-02-12 00:00:00	3.6101696	0	102988.53	6.3371216	78.20665	0.57181865	77.15155	2.5112247e-08
2008-02-13 00:00:00	3.3447547	0	103302.66	6.3539063	75.216469	0.57410302	78.780693	7.901197e-09
2008-02-14 00:00:00	3.6462791	0	103419.77	4.3492981	75.124916	0.61540892	77.674149	0
2008-02-15 00:00:00	3.1873319	0	103543.02	3.0915771	83.512444	0.89224408	50.73064	0
2008-02-16 00:00:00	3.0944507	0	103747.53	4.0981079	81.072136	0.93439395	46.335537	0
2008-02-17 00:00:00	2.8419878	0	103639.56	1.2386414	84.154083	0.59404304	84.842598	0
2008-02-18 00:00:00	3.3510523	0	102988.28	0.88900146	84.426376	0.69021628	77.62159	0
2008-02-19 00:00:00	3.5730162	0	101958.71	2.875238	81.368668	0.62388316	85.342415	0
2008-02-20 00:00:00	3.9695616	0	101410.69	4.9716736	86.481468	1	33.469212	1.1382819e-08
2008-02-21 00:00:00	8.3597889	0	101363.59	8.753717	88.882492	1	26.792706	6.8321518e-08
2008-02-22 00:00:00	7.7486429	0	101691.16	8.5668884	81.725784	0.80542134	68.725456	2.0590259e-07
2008-02-23 00:00:00	8.0487881	0	101415.4	8.9071899	88.275963	1	35.295441	8.5226784e-08
2008-02-24 00:00:00	5.6202507	0	101300.12	5.8002869	76.045158	0.74064315	80.502472	3.9451064e-08
2008-02-25 00:00:00	8.5331402	0	100450.03	6.7115723	79.323982	1	13.724598	1.5803336e-07
2008-02-26 00:00:00	8.4629612	0	100340.61	6.1679016	72.385399	0.80961722	74.594826	1.5504622e-08
2008-02-27 00:00:00	3.2679069	0	101483.2	5.7678467	71.372086	0.81916075	74.809517	0
2008-02-28 00:00:00	3.38502	0	101744.57	5.6386963	79.92469	0.92589716	59.595062	0
2008-02-29 00:00:00	9.2292461	0	100636.33	7.7460876	89.867058	1	20.51919	1.6490855e-07
2008-03-01 00:00:00	8.5222473	0	100845.55	8.0542847	78.680916	0.97512195	52.959576	3.8107177e-08
2008-03-02 00:00:00	7.5715361	0	101064.65	5.6118713	76.781929	0.88804609	69.466042	3.4643625e-08
2008-03-03 00:00:00	8.0238791	0	101045.62	2.6456543	81.158508	0.92354349	65.065361	1.150105e-07
2008-03-04 00:00:00	5.5973964	0	103054.1	6.2895752	61.831268	0.73901375	97.583092	0
2008-03-05 00:00:00	5.8321686	0	103158.02	7.2501465	73.445488	0.98044082	57.250046	8.8709003e-09
2008-03-06 00:00:00	8.4246273	0	101755.64	8.0840393	81.520493	0.95297516	63.162006	1.1164054e-07
2008-03-07 00:00:00	7.1682105	0	100648.04	5.4787231	75.805542	0.93058626	69.471558	5.4951131e-08
2008-03-08 00:00:00	8.4615107	0	99430.438	6.6481567	87.577934	0.95183133	65.808075	1.1065914e-07
2008-03-09 00:00:00	7.4296265	0	98885.555	4.0257202	80.032089	0.83357518	90.494164	2.4561203e-07
2008-03-10 00:00:00	8.8143854	0	96435.422	4.8365112	86.278915	0.92772723	73.557701	1.5118315e-07
2008-03-11 00:00:00	9.5945368	0	98110.242	5.6260925	77.765175	0.95744379	68.817917	9.9710225e-08
2008-03-12 00:00:00	10.542362	0	99887.906	5.4314819	66.327332	0.77618311	106.11533	4.4713597e-08
2008-03-13 00:00:00	5.1322646	0	100667.7	6.5407654	77.579559	0.9348661	75.847855	8.4997286e-08
2008-03-14 00:00:00	3.27988	0	100698.7	5.6874634	81.70871	1	30.632099	8.2374929e-08
2008-03-15 00:00:00	4.6956887	0	99922.555	8.0429932	94.723167	1	23.914835	1.8407212e-07
2008-03-16 00:00:00	4.8659539	0	100883.17	6.5851685	78.902962	0.9597372	73.893135	4.0539735e-09
2008-03-17 00:00:00	4.9337702	0	101797.84	5.268396	67.450958	0.7361807	122.42313	0
2008-03-18 00:00:00	2.9218621	0	102328.01	3.7124878	65.660698	0.66621049	137.20767	0
2008-03-19 00:00:00	3.2189846	0	102759.16	5.0111633	70.985764	0.76704366	120.16524	9.7272177e-09
2008-03-20 00:00:00	7.9235358	0	101853.95	7.7217651	78.935623	0.99247317	70.124908	2.6823323e-08
2008-03-21 00:00:00	9.6487751	0	100534.01	6.0936523	78.428497	0.81099415	113.86676	3.6968559e-08
2008-03-22 00:00:00	6.8298116	0	101378.88	4.1103455	61.11026	0.71510686	136.68343	7.960045e-09
2008-03-23 00:00:00	6.5469832	0	100828.53	5.6491943	78.395439	0.85771999	106.90454	1.5940128e-08
2008-03-24 00:00:00	4.9180775	0	100556.79	6.6856628	86.533981	0.91803044	93.16964	7.6813274e-08
2008-03-25 00:00:00	3.5296323	0	100705.8	5.5079895	83.468529	0.92881276	92.276955	5.350131e-08
2008-03-26 00:00:00	5.2340736	0	100050.95	4.8442627	84.130966	0.78217378	128.53108	4.4263266e-08
2008-03-27 00:00:00	3.9693565	0	99838.609	5.117334	72.012497	0.79406463	128.38095	1.9756067e-07
2008-03-28 00:00:00	8.1571665	0	99069.594	6.3953491	86.441902	0.87235515	110.09922	1.5467306e-07
2008-03-29 00:00:00	7.1391535	0	99169.484	6.2152954	81.050598	0.97474744	84.728699	2.0024004e-07
2008-03-30 00:00:00	4.1794648	0	99369.906	6.418512	79.563004	0.84832424	119.47745	1.0616422e-07
2008-03-31 00:00:00	5.2005172	0	100825.98	7.3097168	79.09021	0.89786603	109.14831	3.191526e-08
2008-04-01 00:00:00	8.4646816	0	101469.79	8.8601318	73.815376	0.58151653	180.97211	1.4593177e-08
2008-04-02 00:00:00	4.890182	0	102501.23	10.613275	85.299858	0.79556682	136.28906	2.7159431e-08
2008-04-03 00:00:00	3.2254174	0	103021.88	9.6306702	86.521164	0.81227565	134.38257	6.8520544e-09
2008-04-04 00:00:00	4.0022879	0	102746.6	8.8735596	84.047546	0.8842428	117.72492	1.1447726e-08
2008-04-05 00:00:00	5.8656726	0	102366.69	6.225	69.100594	0.68365379	171.77061	3.2701315e-08
2008-04-06 00:00:00	6.6659069	0	101667.23	3.6045471	64.484032	0.63883997	185.1209	2.9159602e-08
2008-04-07 00:00:00	4.583251	0	100804.81	3.3324829	70.892708	0.70570617	172.00839	3.6551432e-08
2008-04-08 00:00:00	3.5589864	0	100352.98	5.0561462	73.24765	0.76157435	159.45309	1.0683006e-08
2008-04-09 00:00:00	3.3184009	0	99985.375	5.1290527	80.815125	0.89322896	124.1023	6.0787541e-08
2008-04-10 00:00:00	5.4681911	0	99432.805	4.5038086	82.623695	0.77193564	159.86621	1.2189843e-07
2008-04-11 00:00:00	4.6287003	0	99359.914	4.7625671	83.122147	0.7355174	170.86658	4.5680958e-08
2008-04-12 00:00:00	4.2382364	0	100064.93	5.6221863	83.077995	0.76537903	164.52246	9.2033333e-08
2008-04-13 00:00:00	4.0728617	0	101104.54	6.6611572	73.282997	0.66872008	190.89531	6.9548282e-09
2008-04-14 00:00:00	3.3280852	0	102114.06	6.5324341	69.1092	0.69329603	187.46675	0
2008-04-15 00:00:00	1.6527674	0	102055.81	7.3734985	63.005661	0.68902833	190.6709	1.0433349e-08
2008-04-16 00:00:00	6.5909157	0	101257.86	7.344873	64.474388	0.68713113	192.86238	0
2008-04-17 00:00:00	7.1960621	0	100543.09	6.3678833	66.891342	0.68302619	195.97298	2.3333043e-08
2008-04-18 00:00:00	6.5514255	0	100009.95	6.6085144	63.738289	0.72901521	186.05109	0
2008-04-19 00:00:00	6.3863425	0	100004.96	7.5263306	66.981583	0.91390854	130.548	0
2008-04-20 00:00:00	4.7645802	0	100417.79	7.7681519	77.684242	0.9938748	102.39602	3.8914215e-08
2008-04-21 00:00:00	2.8970885	0	100766.45	8.9627319	75.784248	0.8573089	150.28084	7.2552143e-09
2008-04-22 00:00:00	5.3605342	0	100506.66	9.1408325	82.964867	0.9621075	115.02973	1.0235953e-07
2008-04-23 00:00:00	6.1015081	0	100865.25	10.188165	74.849457	0.79509996	171.91656	7.9233534e-08
2008-04-24 00:00:00	6.181921	0	101196.02	9.2043701	77.243538	0.74473886	188.56767	8.1088852e-08
2008-04-25 00:00:00	6.9013453	0	101621.57	10.536676	87.515259	1	70.213814	5.1948398e-08
2008-04-26 00:00:00	5.0076232	0	101473.03	10.797723	81.686234	0.89709139	141.67131	6.442186e-08
2008-04-27 00:00:00	3.8277121	0	100968.05	8.8062988	86.798035	0.84009583	162.7536	2.2147344e-07
2008-04-28 00:00:00	3.4373116	0	100121.88	7.6167542	86.473213	0.8197997	172.68788	8.4618157e-08
2008-04-29 00:00:00	4.2302046	0	99540.523	6.8574158	79.790085	0.81550659	176.62343	2.8044169e-08
2008-04-30 00:00:00	5.9926758	0	99599.359	7.4939514	75.118927	0.72259072	207.29916	2.2432561e-08
2008-05-01 00:00:00	3.7151976	0	100177.66	6.9470154	75.772163	0.72807434	207.52036	1.4737604e-08
2008-05-02 00:00:00	4.8904085	0	101145.21	8.3712402	76.662056	0.8487114	168.78976	4.8156973e-08
2008-05-03 00:00:00	7.5075717	0	100985.37	11.422601	77.096245	0.8919001	152.67911	5.5327877e-08
2008-05-04 00:00:00	5.7706099	0	101286.66	11.200006	80.99382	0.74783403	202.23775	3.0859166e-08
2008-05-05 00:00:00	4.2546372	0	102134.29	11.960413	72.692566	0.43793217	281.02145	0
2008-05-06 00:00:00	4.9879122	0	101836.59	13.361658	69.609238	0.60748084	244.98047	0
2008-05-07 00:00:00	3.4403927	0	101519.22	14.112665	70.597786	0.64827235	234.89948	1.9411049e-08
2008-05-08 00:00:00	4.8476686	0	100858.22	14.289941	77.029297	0.87978391	160.54573	4.5324054e-08
2008-05-09 00:00:00	3.1476943	0	101132.18	11.198907	83.532051	0.88807803	159.72038	6.5904005e-09
2008-05-10 00:00:00	3.2570474	0	101754.02	11.145868	77.650551	0.88270287	163.47223	1.3945893e-08
2008-05-11 00:00:00	1.7838069	0	101933.11	12.874658	83.702019	0.91284425	150.8837	2.1565331e-08
2008-05-12 00:00:00	2.1257732	0	101758.63	15.090204	80.273827	0.69046107	226.76848	4.4890716e-08
2008-05-13 00:00:00	4.085721	0	101769.85	15.63183	63.16581	0.48519999	283.84787	0
2008-05-14 00:00:00	3.8332832	0	101594.02	13.987878	67.328995	0.47345527	288.56586	0
2008-05-15 00:00:00	3.077704	0	101171.14	12.774438	65.164597	0.45023782	296.66998	0
2008-05-16 00:00:00	1.6992397	0	100844.27	12.12478	67.917221	0.65189751	248.54822	3.2377861e-09
2008-05-17 00:00:00	2.4659431	0	100823.6	11.76156	68.135117	0.80732796	199.08855	6.9203397e-09
2008-05-18 00:00:00	3.7179174	0	101369.49	10.421899	85.044098	0.86398521	177.30998	3.5820249e-08
2008-05-19 00:00:00	4.4991746	0	101507.69	10.388116	73.057503	0.83622644	190.34753	5.2908522e-09
2008-05-20 00:00:00	5.551486	0	101370.79	9.9963928	64.443924	0.97624577	134.33472	1.9876563e-08
2008-05-21 00:00:00	6.5380759	0	100857.16	9.9191223	88.183189	1	71.845268	1.0252539e-07
2008-05-22 00:00:00	3.7821014	0	100695.86	11.41366	82.096901	0.90780701	162.32904	4.3568769e-08
2008-05-23 00:00:00	3.7520723	0	100954.02	11.284052	87.192413	0.85734325	182.66545	5.3400785e-08
2008-05-24 00:00:00	5.5261436	0	101399.05	13.165735	68.040054	0.48829224	298.91684	0
2008-05-25 00:00:00	6.8067112	0	101676.88	11.950311	57.606575	0.5912656	277.79196	1.5993202e-09
2008-05-26 00:00:00	6.9019623	0	101689.47	12.319421	53.177151	0.51826282	298.50012	0
2008-05-27 00:00:00	5.6594682	0	101294.2	10.898462	62.992584	0.87930863	179.8817	3.3901611e-09
2008-05-28 00:00:00	2.3991275	0	100587.58	11.337976	77.09671	0.75717188	224.87199	1.8788634e-09
2008-05-29 00:00:00	2.4133983	0	100907.26	11.78045	85.05706	0.78969386	212.13152	4.9688773e-08
2008-05-30 00:00:00	1.550799	0	101326.5	12.419458	90.706108	0.81445762	202.02696	7.8163379e-08
2008-05-31 00:00:00	0.98179197	0	101601.88	13.349512	88.186203	0.80953114	203.9444	3.3760301e-08
2008-06-01 00:00:00	1.3308455	0	101506.76	15.190088	82.303253	0.73615771	229.85324	9.0179572e-08
2008-06-02 00:00:00	2.5293231	0	101089.14	13.730127	87.534653	0.75208576	225.49973	1.1962437e-07
2008-06-03 00:00:00	5.1330056	0	101299.18	12.087518	67.236298	0.55136502	293.66095	6.4616493e-09
2008-06-04 00:00:00	4.6867723	0	101060.52	11.484399	78.053841	0.96633725	143.26752	2.5603111e-07
2008-06-05 00:00:00	2.7848561	0	101588.07	10.628625	76.047546	0.56382574	291.14066	5.9548798e-08
2008-06-06 00:00:00	3.0878305	0	101851.28	11.25033	76.603035	0.6907731	252.93431	2.3045433e-08
2008-06-07 00:00:00	2.7874105	0	101997.67	12.92016	70.790611	0.73478274	237.96237	0
2008-06-08 00:00:00	3.0052619	0	102336.62	14.626794	83.7351	0.79842914	212.07329	2.0279967e-09
2008-06-09 00:00:00	4.4701767	0	102589.02	14.295648	85.793312	0.67580528	254.95853	0
2008-06-10 00:00:00	4.2842326	0	102765.86	13.767053	74.261322	0.5910685	284.20743	0
2008-06-11 00:00:00	3.6157565	0	102548.77	12.648248	89.805984	1	77.947311	4.0903131e-08
2008-06-12 00:00:00	4.5364108	0	102329.73	11.038232	76.362465	0.84715464	198.43559	5.1111438e-09
2008-06-13 00:00:00	3.7682264	0	102057.54	11.297906	70.011726	0.87021432	189.7552	1.2435098e-08
2008-06-14 00:00:00	3.1763189	0	101682.5	11.680231	71.885269	0.8188244	210.42143	6.3006664e-09
2008-06-15 00:00:00	3.7590477	0	101357.51	10.912073	67.988602	0.81552927	213.05342	0
2008-06-16 00:00:00	3.5382316	0	101298.94	11.092004	67.477966	0.9122606	172.33261	2.276299e-09
2008-06-17 00:00:00	6.1875215	0	100572.11	11.705103	75.645752	0.92669298	164.53764	3.9464714e-08
2008-06-18 00:00:00	5.0897388	0	100073.57	11.771509	83.401459	0.95337557	151.48479	5.3371623e-08
2008-06-19 00:00:00	5.2585106	0	100665.33	11.701562	81.51918	0.75456277	233.6145	4.7537527e-08
2008-06-20 00:00:00	2.5258973	0	101527.69	11.691492	67.801399	0.70619135	253.28957	3.3820068e-09
2008-06-21 00:00:00	4.9545913	0	100675.14	11.980829	88.930298	1	47.721886	3.2102061e-07
2008-06-22 00:00:00	7.7572827	0	100404.88	11.616327	85.501579	0.88587389	181.08951	5.007748e-08
2008-06-23 00:00:00	2.3460321	0	101682.52	11.801233	78.846703	0.96486609	146.5215	3.1293079e-08
2008-06-24 00:00:00	6.5428896	0	100980.88	12.25155	90.763412	1	94.392082	1.2708479e-07
2008-06-25 00:00:00	8.2806396	0	100681.1	13.002161	83.121292	0.90265962	172.81747	7.0908332e-08
2008-06-26 00:00:00	5.9254823	0	101160.26	11.930139	88.808777	1	113.99749	1.5934088e-07
2008-06-27 00:00:00	6.5535326	0	101162.23	13.708002	91.634277	1	100.73209	7.1188377e-08
2008-06-28 00:00:00	6.3451757	0	101309.12	13.606897	85.541885	0.89273347	175.65353	4.0878942e-08
2008-06-29 00:00:00	5.9294515	0	101351.05	12.813135	81.003639	0.84507482	196.45863	3.9491075e-08
2008-06-30 00:00:00	6.6039219	0	101260.37	13.770868	80.575066	1	114.94471	2.9381825e-08
2008-07-01 00:00:00	7.9996152	0	100093	14.627222	78.609627	0.81378402	206.91026	7.0407499e-08
2008-07-02 00:00:00	4.4833913	0	100019.8	12.949823	86.044403	0.86072275	188.26051	3.4868761e-08
2008-07-03 00:00:00	2.6726513	0	100673.09	12.037347	80.999817	0.72685348	238.75409	2.9298451e-08
2008-07-04 00:00:00	4.574945	0	100832.27	12.40072	78.339615	0.92403696	161.59036	4.7246078e-08
2008-07-05 00:00:00	5.705339	0	99940.648	13.848596	87.08329	0.99554268	127.15092	1.0295806e-07
2008-07-06 00:00:00	5.2664351	0	99838.906	13.305933	92.683586	1	120.39294	1.0889222e-07
2008-07-07 00:00:00	5.6541576	0	100068.74	12.808923	82.425735	0.89650959	171.38039	7.7837949e-09
2008-07-08 00:00:00	4.3134499	0	100647.19	12.413202	72.56134	0.83491742	197.64804	6.3798884e-09
2008-07-09 00:00:00	4.272985	0	100285.52	13.44198	89.721504	1	118.50539	1.1936897e-07
2008-07-10 00:00:00	4.3280706	0	100044.1	13.334589	92.084999	1	115.16943	7.8576726e-08
2008-07-11 00:00:00	5.5975924	0	100749.13	12.064478	78.500343	0.86666729	182.77498	8.0349691e-09
2008-07-12 00:00:00	4.1563506	0	101082.79	12.486047	72.934372	0.87254255	180.33359	1.1364772e-08
2008-07-13 00:00:00	3.582593	0	101224.16	13.546838	83.823486	0.95581076	142.57709	6.5435984e-09
2008-07-14 00:00:00	4.1832247	0	101867.35	15.867639	89.691338	0.95029216	141.98679	1.0479974e-08
2008-07-15 00:00:00	5.3885264	0	102395.39	14.241876	85.082726	0.83660716	189.13557	1.3373468e-08
2008-07-16 00:00:00	5.1185856	0	102320.38	13.312799	77.069229	1	93.065422	2.8312197e-08
2008-07-17 00:00:00	5.346014	0	101436.13	13.94079	80.711708	1	106.81652	5.5712444e-09
2008-07-18 00:00:00	5.9319634	0	100869.35	14.063257	92.304817	1	106.68472	4.5895304e-08
2008-07-19 00:00:00	5.9506984	0	101154.03	13.46676	77.880791	0.71218995	231.32957	1.1514709e-08
2008-07-20 00:00:00	4.4903283	0	102188.28	13.010126	73.283058	0.72418322	227.83322	1.8340578e-09
2008-07-21 00:00:00	3.7289655	0	102529.63	13.538965	80.036148	0.88740623	166.66127	0
2008-07-22 00:00:00	4.2422752	0	102347.45	15.392145	84.004089	0.83057664	185.13316	5.3677736e-09
2008-07-23 00:00:00	3.6037281	0	101904.16	16.502069	75.66803	0.7767751	203.59235	0
2008-07-24 00:00:00	4.8510718	0	101099.84	18.995233	70.107475	0.74279704	212.38945	1.5720991e-09
2008-07-25 00:00:00	3.8176911	0	100667.77	16.383203	80.39312	1	113.08697	1.2752645e-08
2008-07-26 00:00:00	3.0301013	0	101357.34	15.63183	77.373032	0.76197545	205.96791	8.3333371e-09
2008-07-27 00:00:00	3.6252532	0	101522.71	16.642938	74.645523	0.6858761	227.93092	9.5240612e-09
2008-07-28 00:00:00	2.1859469	0	101261.88	16.359277	87.782539	0.96281175	128.21045	5.5683689e-08
2008-07-29 00:00:00	2.7025709	0	100481.66	15.863458	96.06691	1	63.716789	2.3534289e-07
2008-07-30 00:00:00	5.1006083	0	100567.09	15.959619	80.441025	0.75383622	203.03905	3.5325364e-08
2008-07-31 00:00:00	2.1352408	0	100426.96	14.860193	86.351318	1	92.82045	1.3446846e-07
2008-08-01 00:00:00	4.778028	0	100417.53	14.459283	89.023544	0.80224788	184.91743	1.5040585e-07
2008-08-02 00:00:00	4.9195466	0	100733.59	14.66604	84.214043	0.71267257	212.31516	7.9320969e-08
2008-08-03 00:00:00	4.984374	0	100710.63	14.150293	84.036819	0.72515571	207.81677	7.261867e-08
2008-08-04 00:00:00	2.830559	0	100894.12	14.992151	79.603416	0.78061998	189.36713	8.461966e-09
2008-08-05 00:00:00	4.300262	0	100555.08	15.0328	91.646622	1	55.137344	8.8812514e-08
2008-08-06 00:00:00	2.2984161	0	100453.88	15.854486	91.701546	0.92473326	135.10115	1.1275014e-07
2008-08-07 00:00:00	5.0774589	0	100668.1	14.99386	83.58017	0.82311317	171.12354	5.2025076e-08
2008-08-08 00:00:00	3.3486814	0	101300.72	13.543939	71.202705	0.8346802	169.06689	2.574395e-09
2008-08-09 00:00:00	6.3672209	0	100107.32	15.348108	91.935135	0.90716219	138.69701	2.4514218e-07
2008-08-10 00:00:00	7.6153646	0	99667.148	13.964716	88.222771	0.78911333	178.0555	1.1293638e-07
2008-08-11 00:00:00	4.901649	0	99347.008	13.316431	94.185715	0.96811099	115.74831	2.304317e-07
2008-08-12 00:00:00	4.6408472	0	98684.078	12.025812	87.130013	0.86068486	154.1658	1.3252273e-07
2008-08-13 00:00:00	5.8353567	0	99691.766	12.493341	92.736519	0.97186871	112.30107	2.1400314e-07
2008-08-14 00:00:00	3.7005966	0	100773.04	13.509698	73.539986	0.65485715	210.52475	1.0377247e-08
2008-08-15 00:00:00	3.5915837	0	100821.94	12.32998	89.867859	1	96.223343	1.0832222e-07
2008-08-16 00:00:00	5.9155083	0	99564.844	13.47027	88.138161	0.87390644	142.73758	1.8758504e-07
2008-08-17 00:00:00	5.3431492	0	99630.852	13.405573	84.75621	0.97173933	108.87226	7.6474702e-08
2008-08-18 00:00:00	5.07023	0	99002.836	13.607477	93.380363	1	55.481747	1.6560814e-07
2008-08-19 00:00:00	5.4579	0	100190.48	13.883447	88.390739	0.74664732	175.53529	2.5189784e-08
2008-08-20 00:00:00	3.3369935	0	100620.95	13.551538	91.082001	0.93745494	116.92551	1.2959477e-07
2008-08-21 00:00:00	3.3879812	0	101256.59	13.708215	83.643951	0.67504739	191.29047	1.1979117e-08
2008-08-22 00:00:00	3.7495105	0	101714.85	13.559564	73.884453	0.70927663	182.92551	6.7019964e-09
2008-08-23 00:00:00	6.459537	0	100755.3	13.489648	89.162544	1	71.626289	1.6680842e-07
2008-08-24 00:00:00	7.1107483	0	100241.55	14.00036	84.379097	0.75838491	165.03757	4.0408067e-08
2008-08-25 00:00:00	6.9874558	0	100495.61	14.514886	90.596527	0.91607463	117.61468	4.30869e-08
2008-08-26 00:00:00	6.397018	0	101336.03	14.755426	92.383316	0.98823965	93.257339	5.4820688e-08
2008-08-27 00:00:00	5.3061533	0	101809.09	14.936304	90.809586	0.91407464	115.52021	2.6388667e-08
2008-08-28 00:00:00	4.140955	0	101968.93	15.664026	89.880035	0.89185627	120.428	1.8535906e-08
2008-08-29 00:00:00	3.1477506	0	101661.05	15.941614	89.497734	0.81348573	140.3772	1.2476927e-08
2008-08-30 00:00:00	3.4127412	0	101141.01	14.96673	91.287857	0.88189172	120.92673	2.6733442e-08
2008-08-31 00:00:00	3.4676695	0	100983.77	12.965692	81.926399	0.74270787	158.05504	3.9978404e-08
2008-09-01 00:00:00	5.5529594	0	100406.05	11.413477	83.031113	0.78498331	146.89668	8.7455963e-08
2008-09-02 00:00:00	5.5005755	0	99750.938	11.075189	87.828506	0.84168156	130.34712	1.0886608e-07
2008-09-03 00:00:00	6.4445562	0	99470.484	11.192041	86.244576	0.85917836	124.26244	1.2301077e-07
2008-09-04 00:00:00	2.6463535	0	99445.367	11.538324	81.594513	0.7580786	148.1488	2.2601052e-08
2008-09-05 00:00:00	7.0789919	0	99037.031	11.302209	82.45623	1	74.930916	1.9429417e-07
2008-09-06 00:00:00	6.7644744	0	100025.87	12.617792	73.945145	0.72293281	152.54416	2.694963e-08
2008-09-07 00:00:00	3.2275558	0	100892.46	11.242212	74.518967	0.62195436	171.58366	0
2008-09-08 00:00:00	4.2564125	0	100747.56	11.800012	81.212837	1	58.740719	5.2901065e-08
2008-09-09 00:00:00	6.3014922	0	99780.234	11.962305	92.836456	1	52.310036	3.1622409e-07
2008-09-10 00:00:00	7.0431623	0	99650.18	11.845209	90.651718	1	48.660149	1.5632769e-07
2008-09-11 00:00:00	6.7577744	0	99529.586	12.378595	90.849953	0.89633079	100.94323	1.0777365e-07
2008-09-12 00:00:00	4.01156	0	101237.7	12.268671	83.894127	0.81938146	118.2521	3.4712917e-08
2008-09-13 00:00:00	3.6124201	0	101619.73	12.382074	85.187134	0.91082261	95.225517	2.0407359e-08
2008-09-14 00:00:00	2.6466229	0	101841.33	12.785028	97.094055	1	21.081017	1.9145213e-07
2008-09-15 00:00:00	4.4952698	0	102169.88	12.493036	84.453316	0.87560895	100.84383	6.1037467e-09
2008-09-16 00:00:00	4.3060985	0	102251.64	11.991205	76.836151	0.8263992	111.2117	1.9862418e-08
