Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1990-08-28 00:00:00,171.19708,346.80905,14.915155,81.266747,5.4420786,0.0068967024,0
1990-08-29 00:00:00,166.22049,324.51807,12.899622,83.284622,5.7273855,0.011284948,0
1990-08-30 00:00:00,103.04594,332.29074,11.104028,84.842606,6.6434298,0.0042250921,0
1990-08-31 00:00:00,71.376244,349.75589,13.383386,83.43924,4.1277852,0.0036753126,0
1990-09-01 00:00:00,126.4401,334.64771,14.09295,81.73085,2.550226,0.00029041155,0
1990-09-02 00:00:00,134.92191,353.11884,14.915063,84.507454,5.783865,0.0022906674,0
1990-09-03 00:00:00,132.98679,331.58008,12.416254,81.817245,5.4444628,0.0064954825,0
1990-09-04 00:00:00,92.124802,338.38394,11.434229,78.979134,4.3512039,0.0024445172,0
1990-09-05 00:00:00,61.383492,348.77002,12.426721,87.964783,6.9001737,0.0092077082,0
1990-09-06 00:00:00,121.84574,318.75,10.602594,70.779297,7.7340002,0.0016329408,0
1990-09-07 00:00:00,120.57336,322.23499,11.357355,72.863678,5.1686912,0.00044482273,0
1990-09-08 00:00:00,127.92036,315.55402,11.726129,72.406036,2.4116495,0.0028700694,0
1990-09-09 00:00:00,150.64221,309.69061,11.976038,74.915176,1.6499602,0,0
1990-09-10 00:00:00,153.95003,320.25995,12.93728,72.88102,1.6393925,0,0
1990-09-11 00:00:00,167.84346,308.95068,13.635492,73.621567,1.2861422,0,0
1990-09-12 00:00:00,134.4212,326.0957,12.946283,75.574669,1.8211083,0,0
1990-09-13 00:00:00,130.91589,318.64893,12.339502,77.4702,2.4997783,0.0008513905,0
1990-09-14 00:00:00,138.69395,305.67255,11.015985,76.48558,3.337533,0,0
1990-09-15 00:00:00,140.89552,297.94708,10.499902,72.599655,2.4324427,0,0
1990-09-16 00:00:00,100.4353,315.86929,11.304651,78.346771,2.8791704,0.00095238715,0
1990-09-17 00:00:00,91.208916,325.52859,10.745233,75.191055,5.0557137,0,0
1990-09-18 00:00:00,104.93003,346.32297,12.996881,83.162491,8.4239864,0.021781302,0
1990-09-19 00:00:00,144.40044,294.38086,9.8393799,67.905434,7.4177656,0.00061744201,0
1990-09-20 00:00:00,21.828642,334.20709,10.433923,80.973587,6.3511953,0.0062425557,0
1990-09-21 00:00:00,92.213249,322.23401,9.1447083,74.562019,5.2869511,0.0065620105,0
1990-09-22 00:00:00,79.181488,322.95679,9.2494446,91.832481,4.4339709,0.010069535,0
1990-09-23 00:00:00,118.08149,298.14127,8.8595825,80.399063,5.2378793,0.0016573047,0
1990-09-24 00:00:00,101.76984,307.02902,8.7771545,80.316696,4.0829434,0.00063170038,0
1990-09-25 00:00:00,116.12537,299.11435,9.0706726,74.266159,2.7136991,0.001004561,0.0066295021
1990-09-26 00:00:00,144.38367,281.60535,8.804895,71.525299,2.4907608,0,0
1990-09-27 00:00:00,87.647629,303.98431,9.6868835,76.517494,3.2639515,0.0007111763,0
1990-09-28 00:00:00,79.457588,331.56046,12.525873,82.873009,5.0176539,0,0
1990-09-29 00:00:00,67.583702,340.98065,12.661096,92.003349,2.4006793,0.0089965628,0
1990-09-30 00:00:00,74.913391,330.58823,10.578333,83.424355,3.9048023,0.00051547074,0
1990-10-01 00:00:00,54.197529,337.63977,11.592615,81.033173,5.2150445,0.010951314,0
1990-10-02 00:00:00,35.240238,346.60931,12.554987,93.414032,6.2747793,0.029546689,0
1990-10-03 00:00:00,115.93695,302.8837,8.3615967,79.09494,6.21385,0.0086669139,0
1990-10-04 00:00:00,46.811222,333.08444,11.059564,75.191048,6.8542862,0.0054524995,0
1990-10-05 00:00:00,20.370382,369.35336,13.995142,96.973389,7.699842,0.043430664,0
1990-10-06 00:00:00,79.714638,322.30194,11.047968,89.89666,8.863656,0.024058042,0
1990-10-07 00:00:00,98.607513,315.90167,9.0614868,71.736336,5.2912598,0.00040367547,0
1990-10-08 00:00:00,72.389748,318.76779,9.5826965,71.07856,4.6394758,0.00026387008,0
1990-10-09 00:00:00,43.781532,338.68439,11.966882,88.798302,6.9650698,0.0045657301,0
1990-10-10 00:00:00,90.681084,329.00946,11.227075,88.579567,4.5454068,0.02555656,0
1990-10-11 00:00:00,31.296999,335.09515,11.335138,92.1017,5.1763201,0.017827002,0
1990-10-12 00:00:00,71.125221,327.72934,13.09353,78.76255,7.4259763,0.0003464777,0
1990-10-13 00:00:00,98.156586,318.43231,14.122736,73.375626,8.4941301,0.0017115033,0
1990-10-14 00:00:00,100.52026,305.42685,10.825769,78.627762,8.5105762,0.0063876942,0
1990-10-15 00:00:00,27.932217,319.02936,9.9435669,92.904869,3.1674831,0.015389096,0
1990-10-16 00:00:00,97.238815,296.08347,9.800592,76.340012,3.6215518,0.0012827955,0
1990-10-17 00:00:00,17.164198,326.7403,9.6485229,93.738045,3.8875146,0.020924718,0.01097611
1990-10-18 00:00:00,63.92947,324.18234,9.7561279,81.591011,4.6729317,0,0
1990-10-19 00:00:00,36.976814,334.53683,10.888879,86.775314,3.7369971,0.0011383079,0
1990-10-20 00:00:00,33.123844,326.96335,11.375604,89.68026,4.8157678,0.0040035993,0
1990-10-21 00:00:00,64.388733,327.50247,12.191553,84.126495,6.3878083,0.0010875132,0
1990-10-22 00:00:00,67.202621,320.49924,11.139642,82.395691,4.9833732,0.00025860195,0
1990-10-23 00:00:00,15.044832,334.59753,10.560449,88.309402,5.3437061,0.015949725,0
1990-10-24 00:00:00,78.819,312.0336,9.8144165,82.617485,7.6262369,0.0078665611,0
1990-10-25 00:00:00,62.500801,302.93018,8.8778015,88.390633,5.6812086,0.010401259,0
1990-10-26 00:00:00,84.392586,286.25787,7.1694885,83.490654,2.6959965,0.0048348039,0
1990-10-27 00:00:00,34.638744,306.83096,7.4594055,89.389145,5.156363,0.011824214,0
1990-10-28 00:00:00,64.662132,292.44455,6.3104187,80.759666,5.7433476,0.0054674524,0
1990-10-29 00:00:00,46.721828,294.67096,6.1692749,81.45974,7.1687479,0.0080523131,0
1990-10-30 00:00:00,54.203972,301.96887,7.7066589,85.129967,8.9425335,0.0085644872,0
1990-10-31 00:00:00,44.836178,308.36005,7.5624634,88.230537,7.1257372,0.0051058181,0
1990-11-01 00:00:00,44.293823,305.31168,7.4063049,84.928139,5.6281548,0.00055290583,0
1990-11-02 00:00:00,48.476761,298.25928,6.1218811,80.934906,5.7259421,0.0027453281,0
1990-11-03 00:00:00,67.235817,281.12515,5.4507385,72.185371,4.1589313,0.0011818581,0
1990-11-04 00:00:00,55.09008,283.77408,4.4492737,78.101982,2.4411016,0.00039065376,0
1990-11-05 00:00:00,65.036057,272.75919,4.1274048,81.694923,2.8220367,0.00063198221,0
1990-11-06 00:00:00,63.17532,277.75601,5.2301575,77.905121,3.5325232,0.00028343228,0
1990-11-07 00:00:00,49.130184,285.44382,6.5462891,74.336227,5.7076368,0.0010886411,0
1990-11-08 00:00:00,62.183113,278.5394,7.8403259,72.196198,7.1140089,0,0
1990-11-09 00:00:00,16.684298,324.59561,9.2485291,87.863579,5.7926288,0.0030366034,0
1990-11-10 00:00:00,38.362373,321.05536,10.210657,94.176628,5.1104937,0.0060159218,0
1990-11-11 00:00:00,10.217209,341.53433,10.762262,93.882652,3.9731505,0.010627168,0
1990-11-12 00:00:00,21.123983,350.5827,12.772089,95.823128,5.7265296,0.01225155,0
1990-11-13 00:00:00,31.767717,322.18896,11.233362,92.780655,6.3673692,0.020052501,0
1990-11-14 00:00:00,34.788551,298.16794,10.050989,80.757042,6.4031844,0.0017057976,0
1990-11-15 00:00:00,17.717308,321.93192,10.971674,89.866913,5.2597971,0.0072141079,0
1990-11-16 00:00:00,10.662248,341.08725,11.289514,95.793343,6.2585225,0.021270039,0
1990-11-17 00:00:00,22.330515,320.54138,9.8487183,93.144096,5.744976,0.017318996,0
1990-11-18 00:00:00,32.532211,298.13602,7.7582642,73.773041,8.1813669,0.0010634644,0
1990-11-19 00:00:00,18.772507,301.00244,6.418634,85.36348,5.8942919,0.012144934,0
1990-11-20 00:00:00,39.903313,284.24667,4.6828857,82.211441,4.7799439,0.0020191797,0
1990-11-21 00:00:00,35.255497,278.97736,4.9006897,79.881798,5.2597475,0,0
1990-11-22 00:00:00,37.380421,271.20731,2.764978,82.474617,3.1508138,0.0015834135,0
1990-11-23 00:00:00,18.456509,302.23511,5.5480896,89.033051,6.0793242,0.024872964,0
1990-11-24 00:00:00,17.053354,283.62311,4.1007019,84.071602,5.9843578,0.0040323534,0
1990-11-25 00:00:00,33.98275,281.0054,4.9017578,76.16024,6.5567002,0.0013961976,0
1990-11-26 00:00:00,39.507263,285.0061,5.7328125,77.792168,5.0167542,0,0
1990-11-27 00:00:00,40.50787,265.76727,3.7982422,84.36277,2.5024204,0,0
1990-11-28 00:00:00,39.719658,256.85568,0.82589111,82.750412,2.5124376,0,0
1990-11-29 00:00:00,34.55838,264.14206,-0.25400391,85.642395,2.2884316,0,0
1990-11-30 00:00:00,25.641424,287.39185,3.2607666,83.804237,2.7206478,0,0
1990-12-01 00:00:00,28.728653,290.66949,4.0396057,81.222778,2.5700083,0,0
1990-12-02 00:00:00,23.842054,294.84454,5.7943359,75.013458,3.3796115,0,0
1990-12-03 00:00:00,16.293961,311.93533,7.5921875,85.143227,3.1783609,0,0
1990-12-04 00:00:00,27.710495,276.31271,5.3678223,84.210571,2.3064659,0,0
1990-12-05 00:00:00,24.488232,291.21106,4.4549194,84.467735,2.2304876,0,0
1990-12-06 00:00:00,14.859241,307.53632,6.9645935,81.122971,4.7191195,0.0031869628,0
1990-12-07 00:00:00,20.059959,282.46942,3.8039185,88.683289,6.0101843,0.014242338,0
1990-12-08 00:00:00,28.453754,248.33865,0.49303589,70.064407,8.0855732,0.0026999722,0.020658351
1990-12-09 00:00:00,23.014547,266.38443,3.4472595,70.028564,7.4110389,0,0
1990-12-10 00:00:00,30.127279,263.43192,3.2788025,81.525276,3.9242909,0.00067958512,0.013591702
1990-12-11 00:00:00,13.293089,313.36697,7.5360352,88.567352,6.0911546,0.0021639514,0
1990-12-12 00:00:00,23.287817,299.59369,6.950708,81.169937,4.2935448,0.0020272506,0.014558065
1990-12-13 00:00:00,19.529556,300.50244,4.0688416,79.915802,2.0819695,0.0004588848,0
1990-12-14 00:00:00,28.705318,281.74316,4.0628296,79.347672,4.0756416,0,0
1990-12-15 00:00:00,27.798555,277.74628,3.8224731,83.683609,3.300107,0.00031552976,0.0063105952
1990-12-16 00:00:00,17.701332,292.39444,1.5851685,87.11631,2.353492,0,0
1990-12-17 00:00:00,18.910147,288.80463,2.5738464,88.207542,3.5314195,0,0
1990-12-18 00:00:00,15.293549,287.76297,3.4736267,88.531113,3.2594671,0.0018882344,0
1990-12-19 00:00:00,24.225925,285.06564,5.3332764,72.641899,4.1135969,0,0
1990-12-20 00:00:00,5.2398634,321.31833,8.8029724,86.900833,9.0588932,0.039917328,0
1990-12-21 00:00:00,7.6710138,336.13049,10.28515,96.424828,6.3521271,0.015245952,0
1990-12-22 00:00:00,4.1215773,317.84991,9.2068115,95.123077,6.6782832,0.030037088,0
1990-12-23 00:00:00,11.433206,287.36737,5.3810669,85.270752,7.5720057,0.017862177,0
1990-12-24 00:00:00,27.97962,273.00052,3.5583435,74.273865,6.1371241,0.0067578994,0
1990-12-25 00:00:00,21.169106,289.26532,5.4452759,79.706108,10.532617,0.029109486,0
1990-12-26 00:00:00,14.708364,304.79874,6.824823,85.302048,11.755163,0.031568583,0
1990-12-27 00:00:00,20.938465,276.38382,3.3234497,79.843987,9.9322243,0.0087215153,0
1990-12-28 00:00:00,15.946761,294.15637,5.5702759,84.767326,9.2572269,0.028560882,0
1990-12-29 00:00:00,17.612246,271.55533,1.751062,81.283669,8.5339575,0.012300356,0.058093246
1990-12-30 00:00:00,22.944389,265.52847,3.5733887,72.167755,8.0506706,0.00035185425,0
1990-12-31 00:00:00,24.985409,266.93063,3.5310303,80.142715,4.3506446,0.0037842379,0
1991-01-01 00:00:00,4.2448697,314.02124,7.8655029,87.256042,9.4525404,0.031269303,0
1991-01-02 00:00:00,20.900253,281.75366,5.2281433,80.732857,9.6115913,0.0089037827,0
1991-01-03 00:00:00,23.149441,267.40613,2.9039246,77.196922,9.2335691,0.0068892838,0
1991-01-04 00:00:00,23.467911,277.98239,4.1195007,77.089241,9.0523577,0.0079874504,0
1991-01-05 00:00:00,9.0720015,292.59119,4.4164368,82.414429,16.168812,0.020685188,0
1991-01-06 00:00:00,24.405796,268.94989,3.0307556,72.787048,6.0306125,0.0066662357,0.018379505
1991-01-07 00:00:00,27.695889,272.68649,2.0584351,76.608147,7.4801373,0.0070253561,0.028782926
1991-01-08 00:00:00,19.352034,264.04623,1.4118286,81.469849,4.9095654,0.001956193,0.016278474
1991-01-09 00:00:00,27.407278,277.15231,2.924707,80.305984,7.9791193,0.019061501,0.044624312
1991-01-10 00:00:00,25.843206,262.84601,2.6380554,76.632629,7.3324466,0.0022297755,0
1991-01-11 00:00:00,29.892521,265.65384,3.6470581,69.671692,5.4991989,0,0
1991-01-12 00:00:00,37.639503,254.84908,2.1281677,84.022911,3.7572975,0,0
1991-01-13 00:00:00,31.484919,259.56857,2.0960022,73.680061,6.908658,0,0
1991-01-14 00:00:00,29.556784,268.7674,3.7026611,68.173882,7.2200108,0,0
1991-01-15 00:00:00,25.483873,280.68567,2.0515381,77.779457,6.2518525,0,0
1991-01-16 00:00:00,22.597626,295.88876,5.3307129,72.86496,7.9152842,0.00092278067,0
1991-01-17 00:00:00,34.753765,281.46475,6.2678467,84.232758,5.5462284,0.0031437065,0
1991-01-18 00:00:00,11.217572,291.29022,5.9844299,83.923912,8.6007929,0.013104797,0
1991-01-19 00:00:00,18.053286,288.38065,6.1905457,70.753258,6.8577614,0,0
1991-01-20 00:00:00,10.284936,325.30295,8.8731628,89.613167,6.6148386,0.0042461727,0
1991-01-21 00:00:00,23.932501,310.64902,8.0564514,92.830635,2.3929753,0.00079536343,0
1991-01-22 00:00:00,22.753548,302.85016,7.0056091,92.169617,2.0053494,0.00083250561,0
1991-01-23 00:00:00,21.926268,301.45358,5.5176636,91.255737,2.6562927,0.0021373136,0.0088346936
1991-01-24 00:00:00,26.304598,294.7496,5.0428101,91.788208,2.8751264,0.00019357994,0
1991-01-25 00:00:00,35.554363,284.87253,4.1771179,82.938156,4.4218707,0,0
1991-01-26 00:00:00,43.570854,261.5282,1.9069153,81.838539,2.7201314,0,0
1991-01-27 00:00:00,45.339252,275.11246,1.4571472,79.506752,3.889359,0,0
1991-01-28 00:00:00,24.516785,296.11462,4.4970947,77.49765,6.1356544,0.0092915088,0
1991-01-29 00:00:00,20.382999,286.13684,4.3731628,90.538048,3.5290444,0.0040382114,0
1991-01-30 00:00:00,59.153915,246.5873,2.5439392,72.8592,3.1552083,0,0
1991-01-31 00:00:00,58.359253,232.4613,-0.34805908,76.040779,3.1489356,0,0
1991-02-01 00:00:00,39.807846,265.55615,1.636499,82.490784,3.0488656,0.00058493038,0.011698608
1991-02-02 00:00:00,47.993805,271.27121,1.8030334,83.534019,2.8302112,0,0
1991-02-03 00:00:00,14.996136,285.60431,2.8877808,88.528702,6.1802049,0.014702857,0
1991-02-04 00:00:00,51.536552,275.0481,3.0839783,86.681725,3.9605076,0.0014600738,0
1991-02-05 00:00:00,50.234005,275.05087,1.5230347,80.187782,5.3730645,0,0
1991-02-06 00:00:00,60.007694,256.60834,0.56209717,69.595612,7.2617927,0,0
1991-02-07 00:00:00,70.724106,228.38541,-2.3377441,61.85429,5.8736424,0,0
1991-02-08 00:00:00,68.915688,246.00394,-0.99609985,75.10743,4.4069901,0,0
1991-02-09 00:00:00,58.24036,250.3233,-0.86517944,80.912292,4.0025253,0,0
1991-02-10 00:00:00,80.278091,237.17491,-0.057318115,75.764038,2.708988,0,0
1991-02-11 00:00:00,67.653694,250.38959,1.687738,73.616768,2.1552136,0,0
1991-02-12 00:00:00,47.155678,289.21832,4.4321533,84.407433,5.2249928,0.0035924151,0.0063714647
1991-02-13 00:00:00,51.805237,279.38342,1.5350586,90.285324,2.0415463,0,0
1991-02-14 00:00:00,8.0451784,314.35934,5.5855347,92.799889,5.2578101,0.013273985,0.013103149
1991-02-15 00:00:00,17.889616,326.13531,8.41604,97.423851,5.0961304,0.0054440599,0
1991-02-16 00:00:00,23.197605,301.32257,5.3820435,94.390045,4.7668986,0.0052779178,0
1991-02-17 00:00:00,74.898018,273.63373,2.3921753,86.492462,3.084368,0.00052776349,0
1991-02-18 00:00:00,71.949837,277.83646,2.8411499,80.648125,3.4281359,0,0
1991-02-19 00:00:00,35.361195,301.85754,4.9168335,77.735413,5.698051,0.0043692022,0
1991-02-20 00:00:00,60.304417,284.49362,5.8865295,84.180046,5.0372076,0.0058000301,0
1991-02-21 00:00:00,59.790577,268.8093,2.5757996,83.075554,3.4903331,0.0017927189,0
1991-02-22 00:00:00,8.7855196,306.9014,6.1318909,86.010979,7.354476,0.020531821,0
1991-02-23 00:00:00,17.076788,327.66608,9.4644409,94.066971,7.784441,0.022565418,0
1991-02-24 00:00:00,92.235634,276.24875,6.7126099,82.650795,3.9546819,0.0012680436,0
1991-02-25 00:00:00,73.722908,292.95273,6.03573,81.266266,6.6015382,0,0
1991-02-26 00:00:00,77.320763,288.33432,7.064447,80.600983,6.1090364,0.0050196038,0
1991-02-27 00:00:00,61.773804,283.51599,4.4791504,83.921646,3.9268346,0.0079691607,0
1991-02-28 00:00:00,95.668694,258.80164,2.4203735,72.298958,2.8271532,0,0
1991-03-01 00:00:00,78.523918,263.61905,2.7576843,71.562027,2.9705405,0,0
1991-03-02 00:00:00,60.541542,281.83984,3.9627625,84.415367,7.0236473,0.012070056,0
1991-03-03 00:00:00,93.511208,268.21301,4.0738464,71.936569,5.8416605,0.00052054455,0
1991-03-04 00:00:00,51.586864,302.43335,6.7205139,88.098648,7.9126363,0.012259661,0
1991-03-05 00:00:00,74.183052,293.44473,7.2598816,84.592339,5.0551753,0.0017544721,0
1991-03-06 00:00:00,43.21698,310.46225,7.2177979,89.465034,5.5771766,0.00026768865,0
1991-03-07 00:00:00,76.409073,306.93799,8.4608704,87.315346,3.6054199,0.0032336543,0
1991-03-08 00:00:00,43.899372,316.20718,6.4662109,93.722237,4.0373778,0.0058555267,0
1991-03-09 00:00:00,75.260666,299.78528,7.3182617,90.199799,3.2847781,0.0013419391,0
1991-03-10 00:00:00,77.805092,296.05283,7.6154419,82.418747,2.204309,0.00017223377,0
1991-03-11 00:00:00,38.336761,312.51486,7.9882446,90.393433,5.0580454,0.0050664474,0
1991-03-12 00:00:00,48.281479,334.2757,9.8129517,95.495789,3.2741816,0.0098576141,0
1991-03-13 00:00:00,84.430199,312.73965,8.4348389,90.916458,2.0067828,0,0
1991-03-14 00:00:00,81.461662,305.50296,8.0107361,81.444565,3.9269667,0.002070196,0
1991-03-15 00:00:00,67.229729,319.76202,8.6478516,93.180862,5.8547001,0.0092099128,0
1991-03-16 00:00:00,57.796169,318.05301,8.5957581,93.107727,3.0217774,0.010094578,0
1991-03-17 00:00:00,109.04989,293.53265,7.2274719,78.685333,4.7946091,0.0046639369,0
1991-03-18 00:00:00,13.799186,329.15405,8.8417297,91.478912,7.4795656,0.030395017,0
1991-03-19 00:00:00,62.846382,321.45941,10.031702,91.139603,8.7669401,0.0099103937,0
1991-03-20 00:00:00,25.432039,308.31931,8.2242065,92.078857,4.407023,0.023083937,0
1991-03-21 00:00:00,122.27359,280.91388,6.0592896,78.110817,4.6299386,0.0029989242,0
1991-03-22 00:00:00,110.86131,286.59555,5.1216064,77.834282,5.5136247,0.0013506746,0
1991-03-23 00:00:00,110.06336,290.70657,6.4563843,64.001495,3.9450135,0,0
1991-03-24 00:00:00,123.50356,295.58231,7.5550476,67.597931,1.2169237,0,0
1991-03-25 00:00:00,169.57153,263.25647,6.4885498,71.437088,3.0954404,0,0
1991-03-26 00:00:00,133.77054,278.88101,5.21203,74.005714,4.1943979,0,0
1991-03-27 00:00:00,80.447121,304.35593,6.537439,74.525963,3.5707083,0,0
1991-03-28 00:00:00,172.23154,271.5618,7.6095215,71.921829,3.3682222,0,0
1991-03-29 00:00:00,157.55147,279.84793,6.8983398,77.444061,2.1571276,0.00031681739,0
1991-03-30 00:00:00,51.251305,323.52567,8.4560486,88.8256,2.8789389,0.0004829518,0
1991-03-31 00:00:00,73.681259,323.80203,9.1378418,89.572464,3.9612272,0.00060283554,0
1991-04-01 00:00:00,28.404211,337.75357,9.4135376,93.85508,8.6173172,0.025231316,0
1991-04-02 00:00:00,151.06386,289.48471,6.9372803,79.197418,7.196363,0.013221696,0
1991-04-03 00:00:00,157.59862,281.9057,5.9294678,76.9021,6.4206929,0.010270133,0
1991-04-04 00:00:00,116.84847,300.77197,6.040979,88.241325,9.5521965,0.03072764,0
1991-04-05 00:00:00,152.70891,288.12335,5.9804932,74.110603,9.3744669,0.0066943511,0
1991-04-06 00:00:00,92.856331,306.02444,6.7571045,78.7509,9.8873901,0.031379899,0
1991-04-07 00:00:00,156.98212,291.01602,7.1276489,70.174133,8.8279724,0.0033355406,0
1991-04-08 00:00:00,144.71017,301.63446,8.8330627,84.519081,6.4946213,0.0057439112,0
1991-04-09 00:00:00,94.106995,318.41956,8.6984497,87.375412,7.7050285,0.0082280068,0
1991-04-10 00:00:00,27.872742,339.65656,9.0062805,95.09256,7.3349357,0.038053186,0
1991-04-11 00:00:00,74.477692,310.98584,8.3611084,83.629318,6.5399609,0.014296729,0
1991-04-12 00:00:00,146.85622,288.49219,6.645166,73.30294,5.4413919,0.00033764233,0
1991-04-13 00:00:00,195.49043,292.72092,9.0751892,65.71405,5.3529091,0,0
1991-04-14 00:00:00,269.55865,272.90543,8.2981506,64.532768,4.1858621,0,0
1991-04-15 00:00:00,261.34833,275.72113,9.2379395,61.320713,4.2542973,0.00028050442,0
1991-04-16 00:00:00,257.61176,280.08792,9.71203,64.316971,4.9936733,0,0
1991-04-17 00:00:00,258.64062,259.85904,5.5769897,58.327412,4.7264013,0,0
1991-04-18 00:00:00,158.97989,295.77936,6.5078064,68.345451,6.2003903,0.00054626378,0
1991-04-19 00:00:00,231.0719,273.53064,6.2064148,56.986267,6.2548571,0,0
1991-04-20 00:00:00,111.08057,299.15247,5.2351929,79.62812,2.8366337,0.0019918215,0
1991-04-21 00:00:00,167.70493,303.95319,6.9273621,80.647285,4.9738255,0.0015166716,0
1991-04-22 00:00:00,185.63216,303.48383,6.994104,67.691528,3.4392948,0,0
1991-04-23 00:00:00,133.71342,302.44235,7.6818481,77.08728,5.2455511,0.0022158451,0
1991-04-24 00:00:00,77.238152,302.32108,6.2742859,86.693466,6.0034781,0.014073722,0
1991-04-25 00:00:00,237.6329,265.98868,5.5090881,69.07048,3.0419316,0.00088112185,0
1991-04-26 00:00:00,131.26534,288.2977,6.8745361,65.794685,5.2648377,0,0
1991-04-27 00:00:00,93.955978,309.93744,7.3913208,86.42392,6.2380543,0.010502969,0
1991-04-28 00:00:00,82.839424,316.20081,8.0368896,90.792801,3.8781934,0.010679629,0
1991-04-29 00:00:00,72.977455,351.0748,10.345117,97.287857,4.263051,0.021875201,0
1991-04-30 00:00:00,147.24045,313.86749,9.3840881,76.308395,4.9429579,0.0021861362,0
1991-05-01 00:00:00,243.58957,261.54901,8.3935181,55.694977,5.2294006,0,0
1991-05-02 00:00:00,203.84764,291.90179,8.1738831,70.231781,5.8508701,0,0
1991-05-03 00:00:00,122.73373,320.85239,8.0012451,72.924828,5.7420793,0.00023990692,0
1991-05-04 00:00:00,124.66851,324.82397,9.3753906,81.080994,6.7583332,0.0015050729,0
1991-05-05 00:00:00,187.28328,305.57306,7.9539429,72.972519,4.6529155,0,0
1991-05-06 00:00:00,141.76889,311.79315,7.4565369,79.560066,5.3415518,0.0021163426,0
1991-05-07 00:00:00,176.69318,293.79614,7.6438538,73.165276,5.808434,0.00078106416,0
1991-05-08 00:00:00,215.73022,284.3829,7.9889465,65.892601,2.2416983,0,0
1991-05-09 00:00:00,81.700806,317.22733,8.074884,84.461876,3.2949324,0.0025917997,0
1991-05-10 00:00:00,161.47289,306.3598,7.6358582,72.56916,3.7060883,0.0032145574,0
1991-05-11 00:00:00,100.51297,334.55093,9.9110962,89.186989,4.1375051,0.0015618555,0
1991-05-12 00:00:00,66.303062,340.59189,10.388452,90.306496,5.9037547,0.0021250208,0
1991-05-13 00:00:00,66.770584,338.39771,10.01037,86.782501,6.0467777,0.0027879428,0
1991-05-14 00:00:00,241.19757,291.2247,8.3969971,63.237972,4.0685534,0.0011773768,0.0077598198
1991-05-15 00:00:00,239.80038,281.34561,8.0839478,69.449875,3.9404306,0,0
1991-05-16 00:00:00,188.96701,311.48718,7.874353,73.18132,4.3190594,0,0
1991-05-17 00:00:00,141.44073,321.31216,8.95495,73.871094,3.2327604,0.0005012884,0
1991-05-18 00:00:00,56.452297,327.88431,9.6039063,89.306541,4.8054705,0.0027794879,0
1991-05-19 00:00:00,156.0705,338.64362,11.327722,88.340324,4.3847613,0.00075420525,0
1991-05-20 00:00:00,158.0388,346.75342,12.160699,86.898605,5.0844293,0.0015340296,0
1991-05-21 00:00:00,200.16827,328.79297,11.590906,80.560211,4.2244058,0.00074587471,0
1991-05-22 00:00:00,185.36293,333.4473,12.690881,78.013702,2.7770281,0.00055906177,0
1991-05-23 00:00:00,204.62524,317.1423,13.951685,71.299355,2.1043384,0,0
1991-05-24 00:00:00,270.35092,302.42822,13.195734,73.062881,2.6890218,0,0
1991-05-25 00:00:00,247.44646,306.36801,11.83465,78.622948,2.62745,0,0
1991-05-26 00:00:00,227.44101,317.12021,12.107568,73.989929,2.3513474,0.00017843877,0.0035687754
1991-05-27 00:00:00,225.56442,316.58795,13.467188,70.329506,3.2076678,0.0012861814,0
1991-05-28 00:00:00,206.27307,319.6004,13.37002,70.649895,3.6238885,0.00082049287,0
1991-05-29 00:00:00,275.28012,296.61868,12.461206,64.855286,3.766356,0,0
1991-05-30 00:00:00,247.11458,315.48291,13.224695,70.503357,2.5816755,0,0
1991-05-31 00:00:00,274.10767,315.34915,13.993921,73.50898,2.7019062,0,0
1991-06-01 00:00:00,238.92235,341.54306,13.844995,73.100174,2.0774977,0,0
1991-06-02 00:00:00,192.83234,329.25705,10.949457,76.372559,5.0792308,0.00057227729,0
1991-06-03 00:00:00,256.69995,293.87378,9.3636108,61.250561,4.1827717,0.00041744762,0
1991-06-04 00:00:00,288.17465,299.59247,9.6994263,55.404884,1.9563742,0,0
1991-06-05 00:00:00,73.122314,326.31696,9.9323975,83.100159,5.4632936,0.0076265403,0
1991-06-06 00:00:00,186.66212,327.35419,11.211481,77.883743,3.8983812,0.0019471495,0
1991-06-07 00:00:00,265.88882,314.32516,12.511926,66.102295,4.4006052,0.00081358283,0
1991-06-08 00:00:00,50.203953,332.46365,10.842188,85.814735,6.2599959,0.018143277,0
1991-06-09 00:00:00,167.44948,337.31314,11.257959,92.538757,7.2864838,0.010996891,0
1991-06-10 00:00:00,252.03574,320.12537,11.137628,76.879593,6.430953,0.0024597629,0
1991-06-11 00:00:00,112.92561,339.79044,11.439691,85.186722,6.4349737,0.0200372,0
1991-06-12 00:00:00,218.18246,320.34293,10.440424,82.610313,9.3134441,0.0081544745,0
1991-06-13 00:00:00,225.27888,318.03552,10.607751,82.329681,7.4370422,0.0048522912,0
1991-06-14 00:00:00,107.76996,320.5473,10.365564,78.110519,3.7101934,0.0010114021,0
1991-06-15 00:00:00,196.39322,318.12714,10.081689,83.571785,4.5757184,0.005956356,0
1991-06-16 00:00:00,207.43723,317.22128,10.101312,84.20668,6.6563811,0.0079836031,0
1991-06-17 00:00:00,238.56885,308.04437,10.093683,81.34256,5.0042439,0.0042927501,0
1991-06-18 00:00:00,176.0285,322.77921,10.37359,68.765182,5.4042788,0.00019171435,0
