datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celcius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_meterPerSecond,Snowfall_meterPerDay
1979-02-04 00:00:00,5.77324771881104,-18.381063842773,80.7375869750977,131.51774597168,192.756362915039,98198.15625,102024.2421875,0,0
1979-02-05 00:00:00,3.2437915802002,-23.341207885742,79.8887329101562,123.794570922852,181.749389648438,98952.0859375,102886.328125,0,0
1979-02-06 00:00:00,4.32198524475098,-14.619512939453,74.525764465332,83.1870880126953,232.91943359375,97887.8203125,101647.125,6.90473734721309e-09,0.0119313861359842
1979-02-07 00:00:00,4.26113986968994,-14.305639648438,84.0586700439453,131.290328979492,213.020050048828,97611.5,101354.21875,0,0
1979-02-08 00:00:00,3.93662858009338,-20.624090576172,80.2974853515625,131.138580322266,193.900512695312,98438.7578125,102309.1328125,4.70960367238149e-09,0.00813819514587521
1979-02-09 00:00:00,2.94475793838501,-21.49944152832,80.8250122070312,138.129776000977,182.814636230469,99287.0546875,103205.3828125,0,0
1979-02-10 00:00:00,2.79850578308105,-20.498159790039,80.5184783935547,81.0269927978516,209.355667114258,99071.4765625,102964.7734375,1.02280801002053e-08,0.0176741224131548
1979-02-11 00:00:00,1.83240342140198,-14.380621337891,80.7807540893555,93.4074249267578,244.011032104492,98934.703125,102728.9375,8.66304708324606e-09,0.0149697453598492
1979-02-12 00:00:00,3.31231331825256,-11.053381347656,84.7809066772461,107.153144836426,249.542434692383,98559.6796875,102290.15625,1.22768629807979e-07,0.212144192308188
1979-02-13 00:00:00,1.9211151599884,-12.624670410156,85.3736190795898,103.190437316895,243.960632324219,98993.9375,102764.46875,2.49605654971674e-08,0.0431318571791053
1979-02-14 00:00:00,3.3059344291687,-8.33402099609396,83.050651550293,117.182151794434,250.68586730957,98004.375,101675.8203125,0,0
1979-02-15 00:00:00,2.832679271698,-6.434973144531,88.97314453125,49.565185546875,267.18603515625,97469.59375,101093.78125,0,0
1979-02-16 00:00:00,4.9037938117981,-12.448095703125,77.5084381103516,141.843109130859,228.102249145508,99073.6640625,102845.0390625,0,0
1979-02-17 00:00:00,4.24860334396362,-18.463705444336,77.9720764160156,131.68244934082,204.627319335938,100411.53125,104325.5234375,0,0
1979-02-18 00:00:00,3.892746925354,-15.070928955078,82.885124206543,70.0058364868164,238.761322021484,99674.4296875,103507.1484375,2.24323757720413e-08,0.0387631453340874
1979-02-19 00:00:00,2.51682925224304,-16.718817138672,85.3318634033203,151.366683959961,211.643157958984,99121.5546875,102960.0703125,0,0
1979-02-20 00:00:00,5.33927011489868,-5.526129150391,66.0122756958008,145.209991455078,229.589111328125,98339.1953125,101984.3515625,0,0
1979-02-21 00:00:00,5.72991418838501,-2.16269531249998,80.2438735961914,96.2647705078125,272.807769775391,97334.375,100895.2890625,9.1308742412366e-08,0.0592846940271556
1979-02-22 00:00:00,3.84490728378296,-6.43491210937498,83.8215255737305,81.0086669921875,253.936019897461,98412.2109375,102073.1953125,8.34981437947135e-09,0
1979-02-23 00:00:00,5.98017692565918,1.18984375000002,83.245002746582,147.465347290039,279.401214599609,97377.71875,100896.046875,6.72346141072921e-08,0
1979-02-24 00:00:00,4.09087800979614,-7.464758300781,76.1662521362305,145.740264892578,223.406677246094,98833.125,102523.25,0,0
1979-02-25 00:00:00,5.36213445663452,-8.73670043945299,70.8519287109375,156.095016479492,227.893432617188,99334.1875,103061.1015625,0,0
1979-02-26 00:00:00,3.54658532142639,-7.87790527343799,56.7793006896973,164.715087890625,218.859710693359,98862.5078125,102560.8203125,0,0
1979-02-27 00:00:00,1.80032765865326,-5.18930664062498,45.2242469787598,140.676330566406,235.652923583984,98423.3203125,102068.15625,0,0
1979-02-28 00:00:00,2.5351026058197,-3.105139160156,49.1809539794922,85.7525482177734,261.439025878906,98147.3125,101751.53125,0,0
1979-03-01 00:00:00,1.96909761428833,-1.64972534179697,76.7399597167969,171.638488769531,260.288360595703,98041.6328125,101621.890625,0,0
1979-03-02 00:00:00,3.32366132736206,-1.23419799804697,72.9110336303711,136.892456054688,248.503219604492,98555.109375,102148.6484375,0,0
1979-03-03 00:00:00,3.86625456809998,0.208245849609,87.07763671875,25.0167980194092,276.144989013672,97685.46875,101228.0546875,1.27615887322463e-07,0
1979-03-04 00:00:00,2.71107125282288,2.79015502929701,96.784538269043,45.4653472900391,307.070526123047,96499.6953125,99965.59375,1.07300525996834e-07,0
1979-03-05 00:00:00,3.12299275398254,-3.60333862304697,88.3221969604492,61.3744201660156,282.087982177734,97544.609375,101132.640625,2.018495433731e-08,0.0194254330708645
1979-03-06 00:00:00,2.86307382583618,-3.60404052734395,64.7565002441406,136.347015380859,251.641540527344,97714.984375,101309.9140625,0,0
1979-03-07 00:00:00,3.27056527137756,-2.257482910156,89.2534103393555,31.2016887664795,292.533294677734,97284.65625,100844.9921875,3.65377563866787e-08,0.0330180359305814
1979-03-08 00:00:00,2.70137143135071,-1.291265869141,83.9319458007812,127.277626037598,281.471435546875,97742.9453125,101307.3359375,0,0
1979-03-09 00:00:00,3.29388380050659,-1.72080078124998,77.9535369873047,79.0645751953125,276.691253662109,97787.375,101359.0625,1.79866185590072e-09,0
1979-03-10 00:00:00,5.94777202606201,-11.531927490234,53.8443946838379,180.043960571289,214.255615234375,98050.5859375,101769.1640625,0,0
1979-03-11 00:00:00,4.34250926971436,-11.678015136719,51.1902236938477,149.68586730957,228.334259033203,98022.9453125,101743.53125,0,0
1979-03-12 00:00:00,2.65785002708435,-4.71909179687498,64.3523788452148,192.537094116211,230.803771972656,98418.734375,102055.328125,0,0
1979-03-13 00:00:00,5.69912385940552,2.98537597656201,55.6143913269043,158.776458740234,265.774932861328,97301.5234375,100794.703125,0,0
1979-03-14 00:00:00,7.94042921066284,-3.89865722656197,56.7229652404785,193.373397827148,241.459915161133,97617.15625,101212.125,0,0
1979-03-15 00:00:00,3.96514582633972,-10.332373046875,39.3102149963379,208.394561767578,205.065979003906,99406.53125,103159.015625,0,0
1979-03-16 00:00:00,3.91210865974426,-3.42731323242197,35.9893913269043,203.129043579102,233.308242797852,99275.8046875,102926.5390625,0,0
1979-03-17 00:00:00,4.29315042495728,0.344934082031045,62.737964630127,27.1505336761475,279.676971435547,98943.796875,102529.953125,1.39649300763267e-08,0
1979-03-18 00:00:00,3.77627563476562,5.525476074219,85.195556640625,140.845306396484,301.105682373047,98517.7890625,102021.6953125,1.96027895071893e-09,0
1979-03-19 00:00:00,5.50065231323242,12.564691162109,78.4568405151367,67.70166015625,329.688507080078,97955.15625,101351.0703125,5.21839210705366e-08,0
1979-03-20 00:00:00,3.05960059165955,5.285729980469,74.4535598754883,199.034591674805,279.642272949219,98245.03125,101742.1484375,0,0
1979-03-21 00:00:00,1.68991255760193,1.99843750000002,69.9321746826172,191.156539916992,261.284484863281,98601.5234375,102153.9765625,0,0
1979-03-22 00:00:00,3.15004634857178,4.28972778320303,70.2394332885742,174.936294555664,279.410186767578,98167.9140625,101675.8671875,0,0
1979-03-23 00:00:00,3.44452571868896,9.62359008789105,90.3071365356445,1.8450927734375,333.878662109375,96310.9921875,99685.015625,2.56786355748773e-07,0
1979-03-24 00:00:00,6.666090965271,-3.925299072266,90.31103515625,27.4012603759766,291.770324707031,95831.5390625,99361.3984375,1.27913051983342e-07,0.0903920237906278
1979-03-25 00:00:00,5.88094520568848,-8.97562255859396,66.1947937011719,169.560440063477,259.683197021484,96916.703125,100555.5546875,6.1406981330947e-09,0.0106111263739876
1979-03-26 00:00:00,2.80139064788818,-6.352545166016,55.2743644714355,229.957885742188,224.729919433594,97880.2578125,101518.8125,0,0
1979-03-27 00:00:00,1.95774054527283,-5.98944702148395,52.5900497436523,241.176055908203,222.879318237305,98798.7421875,102466.515625,0,0
1979-03-28 00:00:00,5.05448484420776,-0.246740722656,70.2821807861328,39.3461303710938,281.286499023438,98154.359375,101720.3828125,3.23885024045012e-09,0
1979-03-29 00:00:00,3.69016313552856,3.93737182617201,92.1158752441406,48.7338638305664,303.331939697266,97587.9453125,101078.703125,1.38303570565768e-07,0
1979-03-30 00:00:00,6.69408750534058,10.585229492188,92.0323715209961,115.059463500977,334.699584960938,97098.7578125,100489.234375,1.91546554560773e-07,0
1979-03-31 00:00:00,3.73560786247253,4.59963378906201,88.5367126464844,73.6476287841797,318.807250976562,97778.8203125,101267.7890625,1.31624358346016e-09,0
1979-04-01 00:00:00,3.35126876831055,0.953820800781045,70.8842468261719,103.427612304688,283.347198486328,98486.578125,102048.546875,8.97700942914526e-10,0
