datetime,depth,temp
2010-08-20 00:00:00,4,8.694166667
2010-08-20 00:00:00,6,5.508916667
2010-08-20 00:00:00,8,5.0235
2010-08-21 00:00:00,1,14.89363636
2010-08-21 00:00:00,2,14.56833333
2010-08-21 00:00:00,3,12.4925
2010-08-21 00:00:00,4,8.5315
2010-08-21 00:00:00,6,5.470583333
2010-08-21 00:00:00,8,4.980916667
2010-08-22 00:00:00,1,15.91818182
2010-08-22 00:00:00,2,14.80666667
2010-08-22 00:00:00,3,12.34083333
2010-08-22 00:00:00,4,8.596666667
2010-08-22 00:00:00,6,5.468166667
2010-08-22 00:00:00,8,4.966583333
2010-08-23 00:00:00,1,16.13454545
2010-08-23 00:00:00,2,14.97
2010-08-23 00:00:00,3,12.32666667
2010-08-23 00:00:00,4,8.46925
2010-08-23 00:00:00,6,5.508666667
2010-08-23 00:00:00,8,5.004333333
2010-08-24 00:00:00,1,15.52454545
2010-08-24 00:00:00,2,14.77083333
2010-08-24 00:00:00,3,12.3375
2010-08-24 00:00:00,4,8.590666667
2010-08-24 00:00:00,6,5.543
2010-08-24 00:00:00,8,5.05125
2010-08-25 00:00:00,1,15.13090909
2010-08-25 00:00:00,2,14.70416667
2010-08-25 00:00:00,3,12.5975
2010-08-25 00:00:00,4,8.814416667
2010-08-25 00:00:00,6,5.592416667
2010-08-25 00:00:00,8,5.1015
2010-08-26 00:00:00,1,14.59636364
2010-08-26 00:00:00,2,14.165
2010-08-26 00:00:00,3,12.68833333
2010-08-26 00:00:00,4,9.000833333
2010-08-26 00:00:00,6,5.5815
2010-08-26 00:00:00,8,5.079916667
2010-08-27 00:00:00,1,14.52090909
2010-08-27 00:00:00,2,13.75333333
2010-08-27 00:00:00,3,12.80333333
2010-08-27 00:00:00,4,9.246666667
2010-08-27 00:00:00,6,5.6875
2010-08-27 00:00:00,8,5.144333333
2010-08-28 00:00:00,1,14.04818182
2010-08-28 00:00:00,2,13.27916667
2010-08-28 00:00:00,3,12.575
2010-08-28 00:00:00,4,9.363333333
2010-08-28 00:00:00,6,5.774
2010-08-28 00:00:00,8,5.14525
2010-08-29 00:00:00,1,13.83272727
2010-08-29 00:00:00,2,13.03
2010-08-29 00:00:00,3,12.395
2010-08-29 00:00:00,4,9.449166667
2010-08-29 00:00:00,6,5.807083333
2010-08-29 00:00:00,8,5.200083333
2010-08-30 00:00:00,1,12.98181818
2010-08-30 00:00:00,2,12.49166667
2010-08-30 00:00:00,3,11.84083333
2010-08-30 00:00:00,4,9.805833333
2010-08-30 00:00:00,6,5.834083333
2010-08-30 00:00:00,8,5.231166667
2010-08-31 00:00:00,1,12.38909091
2010-08-31 00:00:00,2,11.85833333
2010-08-31 00:00:00,3,11.22916667
2010-08-31 00:00:00,4,9.9
2010-08-31 00:00:00,6,5.743666667
2010-08-31 00:00:00,8,5.1635
2010-09-01 00:00:00,1,12.63636364
2010-09-01 00:00:00,2,11.72
2010-09-01 00:00:00,3,11.22
2010-09-01 00:00:00,4,9.8175
2010-09-01 00:00:00,6,5.877833333
2010-09-01 00:00:00,8,5.208583333
2010-09-02 00:00:00,1,12.44636364
2010-09-02 00:00:00,2,11.6575
2010-09-02 00:00:00,3,11.13
2010-09-02 00:00:00,4,9.398333333
2010-09-02 00:00:00,6,5.765083333
2010-09-02 00:00:00,8,5.223333333
2010-09-03 00:00:00,1,12.32090909
2010-09-03 00:00:00,2,11.6675
2010-09-03 00:00:00,3,11.13833333
2010-09-03 00:00:00,4,9.505833333
2010-09-03 00:00:00,6,5.794583333
2010-09-03 00:00:00,8,5.225333333
2010-09-04 00:00:00,1,12.07363636
2010-09-04 00:00:00,2,11.62583333
2010-09-04 00:00:00,3,11.14083333
2010-09-04 00:00:00,4,9.295833333
2010-09-04 00:00:00,6,5.747916667
2010-09-04 00:00:00,8,5.2725
2010-09-05 00:00:00,1,11.56363636
2010-09-05 00:00:00,2,11.22166667
2010-09-05 00:00:00,3,10.83166667
2010-09-05 00:00:00,4,8.948333333
2010-09-05 00:00:00,6,5.768833333
2010-09-05 00:00:00,8,5.249583333
2010-09-06 00:00:00,1,11.82727273
2010-09-06 00:00:00,2,11.155
2010-09-06 00:00:00,3,10.75166667
2010-09-06 00:00:00,4,9.08
2010-09-06 00:00:00,6,5.71775
2010-09-06 00:00:00,8,5.257333333
2010-09-07 00:00:00,1,12.43909091
2010-09-07 00:00:00,2,11.21083333
2010-09-07 00:00:00,3,10.77083333
2010-09-07 00:00:00,4,9.034166667
2010-09-07 00:00:00,6,5.751833333
2010-09-07 00:00:00,8,5.292666667
2010-09-08 00:00:00,1,13.11272727
2010-09-08 00:00:00,2,11.31666667
2010-09-08 00:00:00,3,10.7875
2010-09-08 00:00:00,4,9.018333333
2010-09-08 00:00:00,6,5.8655
2010-09-08 00:00:00,8,5.334416667
2010-09-09 00:00:00,1,12.79666667
2010-09-09 00:00:00,2,11.595
2010-09-09 00:00:00,3,10.771
2010-09-09 00:00:00,4,9.165
2010-09-09 00:00:00,6,5.8473
2010-09-09 00:00:00,8,5.3567
2010-09-10 00:00:00,1,12.41166667
2010-09-10 00:00:00,2,11.83916667
2010-09-10 00:00:00,3,10.8175
2010-09-10 00:00:00,4,9.108333333
2010-09-10 00:00:00,6,5.84675
2010-09-10 00:00:00,8,5.34325
2010-09-11 00:00:00,1,12.0425
2010-09-11 00:00:00,2,11.9475
2010-09-11 00:00:00,3,10.93083333
2010-09-11 00:00:00,4,9.071666667
2010-09-11 00:00:00,6,5.838916667
2010-09-11 00:00:00,8,5.365916667
2010-09-12 00:00:00,1,11.99333333
2010-09-12 00:00:00,2,11.9225
2010-09-12 00:00:00,3,10.98333333
2010-09-12 00:00:00,4,9.033333333
2010-09-12 00:00:00,6,5.892166667
2010-09-12 00:00:00,8,5.39075
2010-09-13 00:00:00,1,12.27833333
2010-09-13 00:00:00,2,12.09333333
2010-09-13 00:00:00,3,11.31166667
2010-09-13 00:00:00,4,9.005
2010-09-13 00:00:00,6,5.843166667
2010-09-13 00:00:00,8,5.365916667
2010-09-14 00:00:00,1,12.48833333
2010-09-14 00:00:00,2,12.08166667
2010-09-14 00:00:00,3,11.3175
2010-09-14 00:00:00,4,9.1375
2010-09-14 00:00:00,6,5.895416667
2010-09-14 00:00:00,8,5.398833333
2010-09-15 00:00:00,1,12.48
2010-09-15 00:00:00,2,12.1525
2010-09-15 00:00:00,3,11.3625
2010-09-15 00:00:00,4,9.050833333
2010-09-15 00:00:00,6,5.9865
2010-09-15 00:00:00,8,5.4435
2010-09-16 00:00:00,1,12.155
2010-09-16 00:00:00,2,11.935
2010-09-16 00:00:00,3,11.46166667
2010-09-16 00:00:00,4,9.66
2010-09-16 00:00:00,6,6.099333333
2010-09-16 00:00:00,8,5.511083333
